UMAP-1,UMAP-2,Theme #,Theme,Snippet
6.4624443,2.3151805,1,Engine,Climbing out of FL150; we felt a bump followed by erratic engine 1 indications. Marker showed Engine 1 SYSTEM fault; and…
5.8667593,2.5163665,1,Engine,#2 engine lost oil and quantity went to zero. Oil pressure went to zero. High vibration. Marker action to shutdown engin…
5.8463926,2.794116,1,Engine,Enroute got Marker 'Hi oil temperature engine 1' [so we] shut down [#1 engine]. Followed all Standard Operating Procedur…
4.4035754,0.44066754,1,Engine,Engine 1 compressor stall Marker accompanied by thrust loss and yaw passing through 10;000 feet Association Mean Sea Lev…
3.0941823,6.2993927,3,Odor,On gate arrival after brakes set; seatbelt signs off and engines off I scanned the doors page to watch the slides being …
6.6500244,1.2586641,1,Engine,On takeoff roll; n-1 on engine 2 vibration high; other parameters normal; no Marker. Climb out n-1 vibration subsided. C…
5.890623,2.421616,1,Engine,At a cruise altitude of 34;000 feet and just prior to our top of descent point; the First Officer (First Officer  Headin…
1.7583833,1.9287579,3,Odor,During initial cockpit setup procedures I noticed a somewhat strong acrid electrical burning smell. Lead FA confirmed th…
5.7554007,2.747426,1,Engine,Approximately 2 hours into our flight from <Airport (Foreign)> to <Airport  (Domestic)> I noticed the Number 1 engine oi…
4.01902,5.005927,4,Feet,I performed a preflight walk around. During the walk around I found one fastener sticking out very near the left flap on…
7.161061,2.3406231,1,Engine,As throttles retarded at top of descent; number one engine experienced 6-7 stalls. We followed the North N Quick Referen…
7.2758584,0.20161752,1,Engine,While climbing through approximately 7;000 feet Association Mean Sea Level on departure the airplane reverted to alterna…
4.2638416,7.403674,1,Engine,During the descent into <Airport  (Domestic)> at FL180 we received an Marker (Electronic Centralized Aircraft Monitoring…
8.343273,1.2649546,1,Engine,I am submitting this As Soon As Possible on the recommendation of the FOQA gatekeeper. Crew was cleared for takeoff. Sho…
6.3703737,1.1298323,1,Engine,Encountered a seagull strike in left engine. Vibration noticed immediately after 120kts with buzzing sound from engine. …
2.842649,5.1283035,2,Equipment List,The Minimum Equipment List card in hand indicated for the Avionics Fault deferral 'both packs must operate normally'. Th…
0.44926062,4.382404,3,Odor,Max power takeoff do to an Minimum Equipment List restriction. At around 80 knots generator 2 fault and almost immediate…
4.114175,7.502891,1,Engine,We were very heavy at 200;000 LBS takeoff. It took us a long time to get to cruise. At first HEFOE check after reaching …
5.9513984,1.3257194,1,Engine,Right after takeoff; received Smoke: Mid Cabin Master Warning indication.  Switched to Departure and informed of a smoke…
5.990616,-0.32179117,4,Feet,At the start of the event; the First Officer (First Officer  Heading HDG(S)) was the flying pilot; and autopilot 1 was e…
8.383507,1.689307,1,Engine,At approximately 90KIAS [on takeoff roll] we received an Marker Caution for: Engine 1 COMPRESSOR VANE.  We did not notic…
2.877431,5.1402426,2,Equipment List,I arrived for my 4th of 4 days. The plane had 4 MELs to begin with. I'll focus on two.After reviewing the Minimum Equipm…
2.3970077,1.9679636,3,Odor,Steady at cruise; FA notified me that smoke was filling the cabin and it appeared to be billowing from over-wing area an…
2.7023609,0.95469934,3,Odor,After takeoff on the Marker indicated a main deck cargo fire. Jumpseaters (after debrief) said there was a thick air con…
6.6813126,1.7823144,1,Engine,During approach to land at approximately 30 to 50 feet; I initiated a go around due to a wind gust that destabilized my …
5.968478,0.047438994,1,Engine,We took off and the first indications of a problem were rather benign. We were advised to recycle our transponder and I …
2.7824259,4.130529,2,Equipment List,Due to multiple Marker (Electronic Centralized Aircraft Monitoring) notifications prior to takeoff and a return to the g…
0.6254847,4.183275,3,Odor,About 20 minutes into flight while climbing through 32;000 feet to get to 35;000 feet we heard a clicking noise coming f…
6.5500784,2.1989565,1,Engine,During takeoff just after rotation received Marker Engine 2 EGT Overlimit followed by multiple compressor stalls on engi…
6.471468,1.9750689,1,Engine,Climbing through FL320 in smooth air we felt several sharp bumps followed by Marker Engine 1 STALL. The message cleared;…
0.32246682,3.7921479,3,Odor,During taxi out (Auxiliary Power Unit was shut down after engine start) prior to takeoff; Auxiliary Power Unit exhaust f…
4.385819,1.1368546,1,Engine,We were at 3000 ft on downwind flap 1 210 knots F/O flying. We received a turn to heading 360 and the F/O started [to] s…
8.269182,0.0868674,1,Engine,On downwind vectors with flaps 1 aircraft experienced a loss of the Green Hydraulic System. Performed all non-normal pro…
6.8285227,2.1259868,1,Engine,Takeoff Go-Around [power] takeoff; flaps 2. After V1; Loud explosion; aircraft yawed left; cleaned up; [advised Air Traf…
0.4429502,4.1175575,3,Odor,When we arrived at the Aircraft; it was raining heavily. During the preflight; the Auxiliary Power Unit Gen dropped offl…
4.504767,1.0674082,4,Feet,Flight was 30 minutes late leaving gate due to aircraft being towed over. Preflight and takeoff were normal. I was flyin…
2.376294,2.113907,1,Engine,Total event time approximately 15-18 minutes.As we climbed to FL320; passing FL270 a loud; but faint noise appeared. Ini…
0.55184305,4.6008167,3,Odor,During cruise flight; we had 1 Integrated Drive Generator (IDG) deferred. Complying with the Minimum Equipment List; we …
5.993204,1.0231898,1,Engine,We departed with the First Officer (First Officer  Heading HDG(S)) as the Pilot Flying (Pilot Flying). Passing through 5…
8.272629,5.298962,1,Engine,The pushback from the gate was normal. When the ground crew told me to set the brakes I did. I confirmed that the brakes…
7.1424093,1.8648838,1,Engine,I was the pilot flying and just after V1 during rotation we heard a loud popping sound from the right side of the aircra…
1.9110125,3.5424252,4,Feet,While on the track my International Relief Officer  Lighting System noticed that the flight deck crew oxygen supply had …
7.466066,2.5324748,1,Engine,I was the Pilot Monitoring on this leg. The aircraft had a deferred IRU #2 which we had been flying with for the last tw…
1.8813796,2.0262392,1,Engine,At a cruise altitude of 38;000 feet; smoke started to emanate from around and behind the forward instrument panel and wa…
5.136968,4.3738594,1,Engine,We taxied from gate out to runway. Prior to taking the runway; station operations advised us an observer on the ramp saw…
5.833127,2.5099158,1,Engine,On takeoff roll near V1 the Captain and I both noticed an audible click and looked up at the overhead panel.  A pitch tr…
4.2124,7.371831,1,Engine,Initial Marker FUEL L TK PUMP 1 LO PR followed immediately by another Marker FUEL LTK PUMP 1+2 LO PR. I continued to fly…
2.7955022,5.029575,2,Equipment List,During engine start ADR 1 faulted repeatedly. Contacted Maintenance Control and did a successful com reset followed by a…
6.599203,1.5367028,1,Engine,Soon after beginning descent from Flight Level 350 in icing conditions but with no icing observed; and with engine anti-…
6.5298476,1.2886595,1,Engine,When climbing through 2600 ft on are way up to 9000 ft we encountered a flock of geese without warning. Upon impact we h…
0.7480728,4.306721,3,Odor,Our aircraft had a history of TR2 (Transformer Rectifier) failures. On downwind we had an electrical failure. I lost my …
2.2706273,2.3862543,3,Odor,Finished with service. [I] was sitting in jumpseat when I heard a very loud pop (comparable to a gunshot sound). There w…
2.938264,0.4362204,1,Engine,Climbing out through 21;000 feet; we got a Master Warning associated with a red 'Cabin Attendant PR EXCESS Cabin Attenda…
6.793671,1.738745,1,Engine,After departing; climbing through FL360; we got an Engine 2 AIR System VERT(LY) Vertical FAULT message on the Marker.  W…
0.39196822,4.158394,3,Odor,Taxi out for takeoff we got a #1 Generator fault. We asked to pull aside to work our problem. Followed North N Quick Ref…
7.5736628,4.584893,1,Engine,On climb out the L/G LGCIU 1 Marker displayed (a repeat write-up). We followed the Marker and turned the Ground Proximit…
5.816899,2.7109091,1,Engine,At cruise; FL340; our #2 engine lost oil quantity and pressure. This mechanical failure led us to shut down the engine a…
1.4885527,2.5367186,3,Odor,Prior to boarding; we were under maintenance due to a possible hydraulic leak. The mechanics noticed the fluid on the gr…
6.701611,2.277114,1,Engine,At FL200 Number 2 engine rolled back suddenly. All fuel pumps had been on since preflight. A lot of yaw and bank. Discon…
2.643013,0.94648767,1,Engine,Flying at FL310; deviating around thunderstorm activity. Bleed Valve 2 Fault message on Marker. Unable to clear; subsequ…
4.7130938,-2.417805,1,Engine,Aircraft called on ARINC and requested a phone patch with Maintenance Control. The autopilot and auto throttle disconnec…
5.7355733,2.7615743,1,Engine,During takeoff; we performed a rejected takeoff at approximately 75 knots for an Marker 'No 1 Eng Oil Filter Clog'. Main…
7.2587934,1.7260303,1,Engine,On take-off at <Airport  (Domestic)>; we experienced a loud 'Bang;' yaw and shudder at around 110-130 knots. This was fo…
6.3667707,2.4362822,1,Engine,After takeoff we received an Marker Engine 1 and Engine 2 fuel filter clog. We returned for an overweight landing back i…
2.6936893,5.0590534,2,Equipment List,During descent; we had continuous Marker warnings and cautions associated with the Minimum Equipment List. On short fina…
2.16843,3.023182,3,Odor,Water in aft galley had a dark yellow green color. The smell was so bad burnt nose when smelling. The color and smell wa…
6.926848,-1.3710506,1,Engine,We flew the approach down to Clear Air Turbulence  System 1 minimums of 211 ft due to the fact that there was heavy rain…
7.217812,4.4793634,1,Engine,While departing the landing gear handle would not raise to retract gear in system 1; so I tried system 2 and system 2 di…
7.152086,1.0082067,1,Engine,I did a preflight on Aircraft X and noted that a previous crew had written up a First Officer (First Officer  Heading HD…
6.7153935,2.3439786,1,Engine,Marker message: Engine No. 2 EGT over limit climbing out of 28000 feet. Complied with policy; procedures; and flows. Shu…
4.202327,1.4807669,1,Engine,At cruise altitude Captains front window cracked with a loud sound. Crack had multiple fingers and covered about 80% of …
6.6045647,1.5034068,1,Engine,Takeoff gross weight of 138;XXX.  Weather was scattered / broken clouds; winds 240 12G19; temperature 30c.  The Captain …
7.2271204,-0.4680561,1,Engine,On climb out above 10000 ft and accelerating right wing began oscillating and shaking the aircraft dramatically above 28…
7.19477,2.798555,1,Engine,In cruise flight; FL320; Aircraft X had an Marker announcing 'Engine 2 REVERSER FAULT'. Initial participants were Captai…
2.6897388,0.89412963,1,Engine,On climbout we received an Marker for COND ZONE REGUL FAULT. Initially; only the primary channel had failed. Shortly aft…
5.057231,0.1255984,1,Engine,Descending through 22000 feet we had multiple system failures. We lost both autopilots and auto throttles; radar; altime…
8.421045,1.7401931,1,Engine,We were cleared for takeoff. The captain aligned the aircraft with the runway and advanced the throttles. Once stable he…
8.24955,4.9956837,1,Engine,Upon landing gear extension; we received an Marker 'BRAKES Automatic BRK FAULT' message. No auto brakes had been selecte…
0.19094212,2.8225338,3,Odor,Upon selection of Auxiliary Power Unit Bleed at gate in [departure airport]; I noticed a flickering of the Auxiliary Pow…
7.129212,2.5240796,1,Engine,Immediately after takeoff; received the following Marker messages:F/Control L AIL FAULTF/Control R AIL FAULTF/Control AT…
8.087251,3.7268207,1,Engine,We were told to enter a holding pattern due to thunderstorms on the field. While descending we experienced a total green…
2.6794124,0.8156517,3,Odor,Dispatched with Pack #1 inoperative. Enroute at FL300; Pack #2 failed. Descended and diverted to [nearby airport].…
3.7222939,3.0724852,1,Engine,Taking off from <Airport  (Domestic)>; First Officer (First Officer  Heading HDG(S)) was flying. We had a Captain in the…
0.52886087,4.385509,3,Odor,During takeoff roll; Generator 2 fault. Takeoff rejected between 90-100 kts. Generator 2 reset during deceleration (with…
6.8918333,1.6533617,1,Engine,Unresponsive engine Number 2. N1 stuck at 95% and would not respond to auto thrust or thrust levers.  No ECAMs associate…
4.843503,-2.2156804,4,Feet,After an extensive hold while approaching minimum fuel we were cleared for an Compass Locator At  Outer. The captain and…
6.7779837,2.2198827,1,Engine,Accelerating down runway and after the 80 knot call out; we heard a loud bang and a yaw to the right. It was immediately…
5.835306,6.2806153,1,Engine,Crew reported at XA:45 that they had a slow to accelerate spool up on #2 engine. Also on descent they noticed an unusual…
3.9832995,7.595476,1,Engine,In rear of Aircraft for Crew meal; First Officer flying the aircraft; came to cockpit and noted Fuel flow needles flicke…
2.635388,0.8158662,3,Odor,Dispatched with one pack inop. Second pack failed at FL330. Descent to FL100; pressurization stabilized at FL100. Reinst…
5.4542313,-1.4883269,4,Feet,Climbing out of 11000 ft; Captain's Flight Management Computer failed; FD1 (Flight Director) failed; First Officer  Head…
7.6658516,4.727966,1,Engine,Approximately 19 mile final on the Compass Locator At  Outer; Pilot Flying (Pilot Flying) called for gear down. Nose and…
3.0249622,-0.014196215,4,Feet,On initial descent cruise at FL270 for arrival; First Officer noticed System Display page Cabin PSI indication was abnor…
5.066906,0.5044714,4,Feet,I was receiving On the Job Training (OJT) on combined sectors and had just recently taken position. I was displaying wea…
6.007568,0.9896089,1,Engine,My First Officer  Heading HDG(S) (First Officer) and I were the only ones on board. The Flight consisted of a takeoff; c…
6.8857465,1.9526619,1,Engine,After departing; with the Captain as Pilot Flying (Pilot Flying) and while climbing through approximately FL200; the air…
4.030603,-0.8414835,1,Engine,While descending into DFW on the BRDJE3 we missed a crossing restriction at TUSLE. It was the Captain's leg so I was the…
4.6965523,-2.0387118,4,Feet,We arrived at the airport [45 minutes before] departure. Weather was 002 OVC; calm winds; with fog. Our departure would …
7.026248,1.9305129,1,Engine,After departing the Airport and climbing through 16;300 feet; we heard a loud bang associated with a compressor stall; i…
3.9799094,7.6149263,2,Equipment List,Aircraft was late and upon arrival my first impression was why are we flying an A319 coast to coast? Flight delayed one …
3.085807,0.089422725,3,Odor,After retraction of the gear I could feel the cabin climbing higher than normal. Climbing out of about 6000 feet; the ca…
6.6879616,1.7226022,1,Engine,Initiating cruise climb from FL360 to FL380 engine number one had two compressor stalls. Initial action was to initiate …
5.7234044,-2.1851058,4,Feet,On preflight; with the batteries on; once the Inertial Reference Unit (IRU) were turned to align; the blue 'align on ref…
6.5683947,1.9508742,1,Engine,Shortly after level off at FL340 the Marker indicated an engine fire on the number one engine. We followed the Marker wh…
7.793334,4.468919,1,Engine,This flight was a ferry flight to reposition the aircraft. The First Officer and I were the only people onboard. The air…
6.579036,1.6974444,1,Engine,At stable cruise flight level the #1 engine fire indications came on. With breakfast in my lap I wound the clock so to s…
7.499247,1.6348917,1,Engine,Flight began normally with an on time push back at MSP. During the engine start of Engine 2 the engine experienced a hun…
4.624811,3.3435912,4,Feet,Automatic Communications Addressing & Reporting System bleeds through on active radio frequency. This causes the flight …
6.441973,2.1668699,1,Engine,Climbing through FL300 to FL340 approximately 90 Nautical Mile southwest of <Airport  (Domestic)>; [We received] engine …
2.105913,4.8892803,2,Equipment List,We experienced fuel transfer valve failure in flight. During the flight planning stages; I added 1000lbs of fuel for pos…
6.739274,2.1026607,2,Equipment List,Fire alert on number 1 engine. Blocked out with a list of 7 MELs including a lavatory inoperative with a 3 hour 50 minut…
6.521139,1.5091972,1,Engine,We took an approximate 50 min delay due to an open write up for 'broken armrest.' The weather was rapidly improving from…
3.8746197,7.658161,2,Equipment List,FUEL Automatic FEED FAULT illuminated inflight and Marker action was taken to pump fuel out of the center tank. The Mark…
1.8573439,3.5593126,3,Odor,While enroute we were preparing for a restroom break. As I was pulling my O2 mask out of its compartment; the hose disco…
3.9965675,7.4272356,1,Engine,During climb; 'Right Inner Tank 1 Pump' faulted. Captain followed Marker protocol and turned pump off. After looking at …
0.31270877,2.241388,3,Odor,I was on the A320 aircraft. On our final descent (right when we got the double chime from the flight deck); we got the a…
0.7710042,2.1669784,3,Odor,After push back; a strong odor filled the cabin. The captain called and asked if we (FAs) also smelled an odor. All FAs …
1.7288945,1.4519852,3,Odor,During climb at approximately FL130-FL140 we were alerted by one of the Flight Attendants in the aft cabin that the circ…
5.3522644,-1.0853709,1,Engine,[Incident occurred] during takeoff at KPHL on Runway 9L. At rotation; we heard a loud bang followed by a yaw to aircraft…
5.569276,-1.2678517,1,Engine,I was CA (Captain) Post Meridiem (Pilot Monitoring) night IMC departure on an A321. All was normal until gear retraction…
6.8831124,1.9484055,1,Engine,Picked up Aircraft X in <Airport  (Domestic)>.  The aircraft had arrived in <Airport  (Domestic)> with a number 2 engine…
6.6149793,1.8615184,1,Engine,Ground operations; taxi out and takeoff were all normal. First Officer was pilot flying on the departure. Our clearance …
8.813442,0.79699767,2,Equipment List,[Maintenance Control] refused the first aircraft after I questioned a write-up saying trouble shooting of a Class Sequen…
0.2650239,3.333378,3,Odor,During cruise; red Marker 'SMOKE LAV SMOKE'; and call from FAs (flight attendants) that they could smell electrical smel…
6.3545637,0.25790572,1,Engine,Early morning trip from ORD. Jet had come from [Maintenance] the day before and had last been flown by [test] pilots. Al…
0.20736589,3.103996,3,Odor,We had a fume event on the aircraft after boarding was completed but just prior to receiving the final paperwork and beg…
8.3543415,1.4305508,4,Feet,We rejected a takeoff at low speed. As we lined up for a rolling takeoff and just after transferring control to the Firs…
5.4973893,2.0793257,1,Engine,"We received multiply Marker warnings: THROTTLE ASYMMETRY; Navigate, Navigation  (S,ING) ADC ALTITUDE DESCREPENCY; FUEL T…"
0.7097245,3.6163435,3,Odor,Aircraft X- [A319]; was docked in hangar bay and mechanics were connecting ground power cable after cleaners boarded. Gr…
8.783462,0.81317264,2,Equipment List,Aircraft X; after numerous write-ups; required a replacement of its National Weather Service (Nose Wheel Steering) actua…
8.592584,0.97060215,2,Equipment List,On the day prior to our aborted takeoff; we experience the following faults during takeoff:Automatic FLIGHT A/THR OFF & …
1.185628,1.8369366,3,Odor,While nearing top of climb; flight attendants called the cockpit to complain of an odor emanating from the rear galley t…
6.636194,2.420152,1,Engine,Climbing through 5;000 feet we heard a boom; felt the aircraft yaw; and experienced auto pilot disconnect. Engine 2 EGT …
8.091246,4.763636,1,Engine,Initially; I was the pilot monitoring on this flight and the First Officer executed a normal landing after a stabilized …
1.0170195,2.1788082,3,Odor,Just after rotation an acrid smell was detected followed shortly by unusual colored smoke/fumes mostly on the First Offi…
4.0320754,7.449003,2,Equipment List,Diverted to [an alternate airport] as the result of fuel valve malfunction (outer to inner tank valves; right wing tank)…
1.7407728,2.5531497,3,Odor,On takeoff aft flight attendants reported effluent coming from one of lavatories into galley. Lavatories all failed [and…
8.180007,6.1189313,1,Engine,Taxiing into gate at completion of sequence. Captain stopped the aircraft at DGS (Docking Guidance System) signal STOP. …
7.286004,2.173177,1,Engine,After takeoff [from] RWY XXL at <Airport  (Domestic)>; about 150 feet before gear up selection; number two engine lost a…
5.296713,-2.0421576,1,Engine,At cruise altitude of 370 the following failures occurred:1. Hydraulic B ELEC PUMP LO PR (electric pump failed)2. ANTI-I…
4.2888365,-0.8695168,1,Engine,On arrival descending through 6;000 feet received BARO degraded message. All 3 altimeters set exactly the same and corre…
2.477402,1.9986838,1,Engine,While cruising at FL330 in Visual Meteorological Conditions conditions we began to get whining noise from under flight d…
6.593637,1.6435878,1,Engine,We were departing with a flaps 3 takeoff and TOGA power. This was NOT a reduced power takeoff as is usually the case per…
7.0534754,1.2522485,1,Engine,As the First Officer  Heading HDG(S) (First Officer); I was the Pilot Flying (Pilot Flying) on Aircraft X from <Airport …
6.5806923,-0.6589964,1,Engine,Aircraft TOW (Take-Off Weight) approximately 140K lbs; CG 17.7; T.O. trim setting 2.7NU. During takeoff roll; approximat…
6.4964314,1.4193256,1,Engine,Level at FL340 on the Area Navigation arrival 15 miles from the <Fix / Intersection> fix with a steady power setting; we…
0.4615926,4.419043,3,Odor,I [was] pilot flying. Significant rain during loading of airplane. Had Maintenance perform water intrusion check; and fo…
6.9246655,2.8153918,1,Engine,A routine check at cruise alt indicated crew oxygen pressure was zero. Air Traffic Control was advised we would need to …
7.0560837,1.2787817,1,Engine,Climbing out at around 20;000 ft we experienced a thump like we hit something. I thought it was on my side of the aircra…
5.8737535,1.0262803,1,Engine,At cruise; we had ECAMs for the Captain's window heat and a pack regulator fault. I completed the ECAMs. About 5 minutes…
2.39551,2.0866086,1,Engine,After takeoff we received an Marker message 'Brakes Sys 2 Fault'. Cleared Marker and Status using challenge and response…
5.7808094,1.3193417,1,Engine,While climbing through FL210 approximately with the First Officer  Heading HDG(S) (First Officer) operating as the Pilot…
7.207187,2.9951947,1,Engine,Departing <Airport  (Domestic)> after takeoff aircraft was stuck in SRS (Speed Reference System) mode; unable to make fl…
4.5903964,3.3489764,3,Odor,We got the aircraft down safely with no damage to people or property; [and] afterward; we all talked about what we could…
3.9002578,5.337707,3,Odor,Captain volunteered to do the pre-flight; since I was the pilot flying. I programmed the box while he was outside. He ca…
7.5484514,6.1952624,3,Odor,During aircraft pushback while awaiting clearance to start it felt as if the aircraft slid a little as if trying to turn…
1.9747305,2.0625622,1,Engine,Flight Attendants reported smoke coming through the forward galley floor behind carts. [Advised Air Traffic Control] and…
2.146611,3.0233765,3,Odor,Arrived at A/C with [main cabin] door open and entry door closed with moderate rain. Water was on the floor with no abso…
7.00674,1.9980886,1,Engine,As we departed FL240 on the [arrival] into <Airport  (Domestic)> we got an Marker: Engine 1 Compressor Vane. Line two of…
6.3924994,0.9952358,1,Engine,Multiple bird strikes perceived in both engines shortly after takeoff with immediate return to [departure airport].  All…
2.9862916,5.2806816,2,Equipment List,Refused aircraft for mechanical condition. Had [a component of the] flight control computer failure on inbound flight. M…
6.477973,1.8108175,1,Engine,After pushback attempted to start engine 1. No N1; no fuel flow. Started #2. Attempted to start #1 again. On third attem…
0.75245136,2.512951,3,Odor,Aircraft (tail) was a RON and had been pre-deiced. The entire crew arrived early; (1 hour prior to departure) introduced…
8.485456,1.5018026,1,Engine,Captain set thrust levers to TOGA (Takeoff Go Around) for takeoff. At approximately 70 knots we received an Engine 1 com…
4.1231174,1.5516478,3,Odor,The Electronic Flight Bag that is installed on the Airbus 330 creates a bad safety issue with the DV (Direct View) Windo…
6.013557,2.5756972,1,Engine,Inflight during cruise phase at FL270; eastbound; subsequent Marker actions appeared on the Engine/Warning Display (EWD)…
7.6562347,4.469176,1,Engine,On gear extension gear did not come down. 3 reds position detent 1. Switched to position detent 2; still 3 reds. Recycle…
6.087082,-0.10039439,4,Feet,After both engines started; Marker showed Automatic Flight RUD TRV LIM 1. I called Dispatch; patched through to Maintena…
6.583144,1.6223117,3,Odor,Upon level off at FL380 engines went from climb power to idle power and ignition came on; then recovered to climb power …
4.531303,7.096536,1,Engine,On engine start; the #1 Engine began spilling a large amount of fuel. The aircraft spilled approximately 300 gal over a …
6.7233176,1.5189414,1,Engine,At FL270 engine #2 N1 vibration exceeded 7.5 per North N Quick Reference Handbook we disconnect autothrust and placed en…
5.1086884,4.6618977,2,Equipment List,Event for damaged fan blades documented. FOD (Foreign Object Damage) inspection doesn't appear to have been complied wit…
7.0054574,1.7655294,1,Engine,First flight of the day checks. I was the Pilot Flying (Pilot Flying). Normal brief; push; start and taxi to Runway XXR.…
1.3913049,2.0798275,3,Odor,We were in cruise at FL320. The cabin called us to report fumes in the aft galley. The FA (Flight Attendant) reported th…
2.8442461,5.2180414,2,Equipment List,Unable to operate Aircraft X [from] <Airport  (Domestic)> due to multiple Minimum Equipment List's [Minimum Equipment Li…
2.837688,4.3408284,2,Equipment List,This aircraft had an uncommanded engine shutdown after engine start. The computer had it written as uncompounded but the…
6.7174783,1.7577572,1,Engine,I was the First Officer and was Pilot Monitoring for that leg. The Captain and I arrived at the departure gate approxima…
8.444438,5.667887,2,Equipment List,Tonight I had an issue with a Supervisor of mine. Aircraft X had a Number 2 brake that was worn past limits and when he …
7.540788,4.5984592,1,Engine,After turning final for the visual approach to Runway XX at around 2;000 feet at 170 Knots Indicated Airspeed and flaps …
5.68435,2.6910918,1,Engine,During initial climb; Engine 1 oil quantity decreased to below normal operating limits by 16;000 feet and then to zero d…
6.276772,1.2613994,1,Engine,After takeoff from <Airport  (Domestic)> on Runway XXR on climbout around 2;000 Association Mean Sea Level we heard a lo…
6.521892,0.37546542,1,Engine,Climbing through 25;000 feet; we experienced major airframe vibration. The First Officer was the Pilot Flying and discon…
3.279957,3.562966,3,Odor,Number 1 Jump seat pivot bolt nearly detached from receiver. This is the 3rd or 4th report on this specific issue; in as…
6.633306,-0.6849223,1,Engine,In cruise flight aircraft pitched up and autopilot disconnected. Level off engaged autopilot. Aircraft pitched up again …
5.917081,2.5993526,1,Engine,On departure climb; we received Marker message Engine 1 Oil Filter Clog. We complied with the Marker instructions and mo…
2.484418,1.9735531,1,Engine,We experienced smoke in the cockpit and a burning electrical smell. Shortly thereafter; we experienced multiple system f…
0.36467502,4.1737943,3,Odor,On climb out; approximately FL250; Marker for generator 1 fault. First Officer did Marker and North N Quick Reference Ha…
0.675985,3.668014,3,Odor,My role was Post Meridiem. After lengthy delay for weather and ramp closure; taxi to and departed RWY XXR <Airport  (Dom…
6.9043746,2.7458029,1,Engine,We were at oceanic cruising altitude FL390 when a FA (Flight Attendant) reported a mid-galley electrical fire with smoke…
5.711258,2.852134,1,Engine,I was the Captain of the flight crew delivering Aircraft X. The oil quantity was noted at 16.5 quarts for both engines d…
7.8157926,4.09318,1,Engine,We taxied to Runway XX at <Airport  (Domestic)> and all checklists were accomplished prior to departure. We departed Run…
7.8004375,5.708021,1,Engine,Did preflight inspection of cockpit. Pushed back and started # 1. After start got Marker (Electronic Centralized Aircraf…
0.25596452,3.1701198,3,Odor,We had completed push back and the engine starts. After start flow had been completed. We receive a call from the aft fl…
7.7912207,4.1107726,1,Engine,We taxied to Runway XX at <Airport  (Domestic)> and all checklists were accomplished prior to departure. We departed Run…
7.3825583,2.6100574,1,Engine,Around the T/D (Top of Descent) for the <Fix / Intersection>-3 into <Airport  (Domestic)>; # 2 ACP (Audio Control Panel)…
4.0649676,7.2820835,2,Equipment List,I would like to take this time to address an issue with the procedures used in deferring inoperative fuel tank indicatio…
7.301811,-0.6310256,1,Engine,I operated Aircraft X <Airport  (Domestic)> - <Airport>. I was the Pilot Flying. Flight was routine until we were about …
8.0082445,3.6194315,1,Engine,Departing <Airport  (Domestic)> on the <Fix / Intersection> departure and above 10;000 Association Mean Sea Level Marker…
2.7831526,4.9629207,2,Equipment List,Dispatched with Minimum Equipment List ELAC [Elevator Aileron Computer] 1 fault...below 1;000 feet; First Officer  Headi…
3.4303756,5.058594,2,Equipment List,SEC2 fault deferral.  This deferral must be re-evaluated. Taking off with a known flight control loss; particularly the …
8.704498,5.3920436,1,Engine,Upon takeoff from <Airport  (Domestic)>; Marker item Hot Brakes illuminated at same time of command for gear up.  Checki…
4.4110413,5.0918236,4,Feet,This aircraft is a retrofitted Airbus 321. [It] has the new bulkhead that does not allow flight attendants to hold the a…
6.5097446,1.3962488,1,Engine,During climb out of PHX while on assigned heading passing through 13;000 ft.; felt large jolt/bump as if we hit somethin…
6.989761,2.0436065,1,Engine,Level in cruise at FL340 I felt a slight yaw in the aircraft; and noted a roll on the flight director. Checking the engi…
0.52500474,4.4064918,3,Odor,While flight planning; I noticed on the inbound aircraft defect report that there were multiple engine generator faults …
7.0481787,1.9247687,1,Engine,Climbing through approximately 13;000 feet we heard a loud bang; a bit of a shudder; immediately followed by an Marker '…
2.9665172,0.25402847,1,Engine,I was the Pilot Flying (Pilot Flying). Flight was dispatched from <Airport (Foreign)> to ZZZ2 with Pack 2 on Minimum Equ…
6.0620766,-0.24751484,1,Engine,Approximately 45 minutes after departing <Airport  (Domestic)> we were in level flight at our cruise altitude of FL300; …
2.8242993,5.128729,2,Equipment List,During the walk around at <Airport  (Domestic)> the First Officer noticed a cable on the nose wheel assembly was zip tie…
5.7072206,-2.3116937,4,Feet,We were flying just North of White Sands Missile test at 33;000 feet. We started to get multiple intermittent EICAM mess…
7.686745,4.4907866,1,Engine,On approach to Runway XXC at <Airport  (Domestic)>; we experienced a landing gear malfunction. On Glideslope (One Word) …
7.770787,4.3294997,1,Engine,I was the Captain on [flight to] <Airport  (Domestic)>. This aircraft had a requirement for Maintenance to confirm there…
5.876587,2.6126838,1,Engine,Shortly after departure we noticed that our right engine (Engine Number 2) was significantly less than what we departed …
1.8526322,3.5660431,3,Odor,After quick donning the Captain's O2 (Oxygen) mask a malfunction occurred whereby the hose that is attached to the bib/n…
7.6771894,4.54058,1,Engine,On visual approach Runway XR <Airport  (Domestic)> approximately 1 Nautical Mile from <Fix / Intersection> 2;300 feet la…
5.263171,0.46696827,4,Feet,Cruising at [Flight Level] 360 with AP2 engaged (this was the First Officer's leg and he was returning to his seat from …
